IDENTIFIER,time,system,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
LMGP01010804,468,kohlbacher,12.667004397701337,-4.632789540726757,12.667004397701337,0.0377652806593225,0.019773483761928685,810.1509999999998,725.4790000000003,809.593455278,326,0,0.3057658044259222,-0.7561173385699724,0.7561173385699724,0.3057658044259222,0.5535714285714286,0.9642857142857143,1.4642857142857142,4.4196574916772065,1097.214709795686,41.43053561740385,36.56976937301386,37.46419656401377,26.987312305779206,22.39403637971303,23.85462986639348,16.159538087617726,17.57036305811196,9.44658763028828,10.410688546657,5.901322648037405,6.629956206249167,-2.0300000000000002,412155955280.83,53.970000000000006,38.486021358170305,41.599637394033216,343.49410874852464,27.897662691470835,19.75852033493841,6.103966387748303,0.0,7.822697123132171,11.938610575903699,14.154122653074973,0.0,0.0,0.0,178.03042446672052,38.524929737556064,12.841643245852019,27.749897912544487,42.0517853445458,19.761307699035868,0.0,0.0,0.0,186.89280298320588,47.50841824748289,48.60816085467105,0.0,0.0,4.893411602752475,0.0,0.0,7.822697123132171,70.03402606882952,32.675342884098704,0.0,180.78883659545758,48.60816085467105,0.0,0.0,0.0,111.19000000000001,32.47215605129709,19.047534255827447,0.0,26.055407174877857,17.448608886533208,51.36657298340809,96.31232434389018,0.0,39.37107626853321,44.227574933550656,18.521220231023733,33.87488231419255,0.0,37.52944705592092,0.0,0.0,-0.8664790612496875,0.0,44.13851464621289,4.154605931191673,1.1412513359538834,0.782608695652174,56,0,9,0,0,0,0,0,0,8,0,10,40,0,0,0,0,12.056399999999986,231.1988999999989,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19,0
LMGP01010905,426,kohlbacher,12.645419331770695,-4.642331687255173,12.645419331770695,0.04448929263974466,0.01984117602213289,808.1349999999999,725.4790000000003,807.577805214,324,0,0.30577736195541144,-0.7561173385699724,0.7561173385699724,0.30577736195541144,0.5535714285714286,0.9821428571428571,1.5357142857142858,4.487476155505412,1140.4782155324413,41.43053561740385,36.31025634902002,37.204683540019936,26.987312305779206,21.993356036757266,23.453949523437718,15.700038948625863,17.110863919120096,9.010278085815075,9.974379002183793,5.522482986715986,6.251116544927751,-2.29,412155955280.83,53.71000000000001,38.240329523740115,41.34685340542069,342.8045057163404,27.897662691470835,19.75852033493841,6.103966387748303,0.0,7.822697123132171,11.938610575903699,14.154122653074973,0.0,0.0,0.0,138.81589169698017,77.04985947511214,12.841643245852019,27.749897912544487,42.0517853445458,19.761307699035868,0.0,0.0,0.0,174.05115973735386,47.50841824748289,60.76020106833881,0.0,0.0,4.893411602752475,0.0,0.0,7.822697123132171,70.03402606882952,32.675342884098704,0.0,167.94719334960556,60.76020106833881,0.0,0.0,0.0,111.19000000000001,32.47215605129709,19.047534255827447,0.0,26.055407174877857,30.290252132385227,51.36657298340809,70.62903785218613,0.0,27.21903605486545,68.53165536088618,18.521220231023733,33.80338487403193,0.0,37.48651395562722,0.0,0.0,-0.9137222516996713,0.0,45.371290876984325,4.106137441311481,1.1186173259669459,0.7391304347826086,56,0,9,0,0,0,0,0,0,8,0,10,39,0,0,0,0,11.832399999999987,231.10489999999896,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,0
LMGP01012171,378,kohlbacher,12.663655799436658,-4.638105944713366,12.663655799436658,0.042110332939493844,0.019934768651371556,806.1189999999999,725.4790000000003,805.56215515,322,0,0.3057658044259222,-0.7561173385699724,0.7561173385699724,0.3057658044259222,0.5714285714285714,1.0178571428571428,1.5178571428571428,4.459640756525685,1184.0368751684387,41.43053561740385,36.05074332502618,36.945170516026096,26.987312305779206,21.643185951018328,23.10377943769878,15.319612104494919,16.73043707498915,8.710468337361299,9.674569253730015,5.32062613493625,6.049259693148015,-2.55,412155955280.83,53.45,37.994754293173415,41.09413352465518,342.11490268415616,27.897662691470835,19.75852033493841,6.103966387748303,0.0,7.822697123132171,11.938610575903699,14.154122653074973,0.0,0.0,0.0,131.7054670418699,83.47068109803816,12.841643245852019,27.749897912544487,42.0517853445458,19.761307699035868,0.0,0.0,0.0,161.20951649150183,47.50841824748289,72.91224128200658,0.0,0.0,4.893411602752475,0.0,0.0,7.822697123132171,70.03402606882952,32.675342884098704,0.0,155.10555010375353,72.91224128200658,0.0,0.0,0.0,111.19000000000001,32.47215605129709,19.047534255827447,0.0,26.055407174877857,23.86943050945922,89.89150272096417,25.683286491704038,0.0,21.143015948031568,86.75971568138782,18.521220231023733,33.837777283001465,0.0,37.50818821842712,0.0,0.0,-0.8856567983106061,0.0,46.367680663669944,4.018274329152761,1.125958526281544,0.6956521739130435,56,0,9,0,0,0,0,0,0,8,0,10,38,0,0,0,0,11.608399999999989,231.01089999999897,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,0
LMGP01010650,402,kohlbacher,12.631396243384053,-4.645250753079471,12.631396243384053,0.046825351308458885,0.019934768651371556,806.1189999999999,725.4790000000003,805.56215515,322,0,0.3060811734392554,-0.7561173385699724,0.7561173385699724,0.3060811734392554,0.5714285714285714,1.0178571428571428,1.4821428571428572,4.512312940493664,1184.0368751684389,41.43053561740385,36.050743325026176,36.94517051602609,26.987312305779206,21.643185951018324,23.103779437698776,15.331517486294073,16.742342456788307,8.754488967308847,9.718589883677563,5.385105664633822,6.1137392228455845,-2.55,412155869822.60925,53.45,37.994754293173415,41.09413352465518,342.1149026841561,27.897662691470835,19.75852033493841,6.103966387748303,0.0,7.822697123132171,11.938610575903699,14.154122653074973,0.0,0.0,0.0,163.8095751565,51.36657298340809,12.841643245852019,27.749897912544487,42.0517853445458,19.761307699035868,0.0,0.0,0.0,161.20951649150183,47.50841824748289,72.91224128200658,0.0,0.0,4.893411602752475,0.0,0.0,7.822697123132171,70.03402606882952,32.675342884098704,0.0,155.10555010375353,72.91224128200658,0.0,0.0,0.0,111.19000000000001,32.47215605129709,19.047534255827447,0.0,26.055407174877857,17.448608886533208,57.787394606334104,64.20821622926012,0.0,33.29505616169933,74.60767546772006,18.521220231023733,33.76364220454862,0.0,37.45069388867559,0.0,0.0,-0.936153481817013,0.0,46.57560828982201,4.007967081922704,1.1104642390703243,0.6956521739130435,56,0,9,0,0,0,0,0,0,8,0,10,38,0,0,0,0,11.608399999999989,231.01089999999897,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,0
LMGP01011910,342,kohlbacher,12.635365023458618,-4.650720465673508,12.635365023458618,0.05116095130910581,0.020063897222296272,804.1029999999997,725.4789999999997,803.5465050859999,320,0,0.30576599878906296,-0.7561173385699724,0.7561173385699724,0.30576599878906296,0.5535714285714286,0.9642857142857143,1.4107142857142858,4.565639482507815,1227.8809547676726,41.43053561740385,35.791230301032336,36.68565749203225,26.987312305779206,21.29301586527939,22.753609351959835,14.992932167439324,16.40375713793356,8.38794247310023,9.352043389468944,5.003857834659596,5.732491392871362,-2.8099999999999996,412155954172.5035,53.190000000000005,37.74929709323588,40.84147860868286,341.42529965197184,27.897662691470835,19.75852033493841,6.103966387748303,0.0,7.822697123132171,11.938610575903699,14.154122653074971,0.0,0.0,0.0,124.59504238675962,89.89150272096417,12.841643245852019,27.749897912544487,42.051785344545806,19.761307699035868,0.0,0.0,0.0,148.3678732456498,47.50841824748289,85.06428149567434,0.0,0.0,4.893411602752475,0.0,0.0,7.822697123132171,70.03402606882952,32.675342884098704,0.0,142.2639068579015,85.06428149567434,0.0,0.0,0.0,111.19,32.47215605129709,19.047534255827447,0.0,26.055407174877857,23.869430509459217,57.787394606334104,44.94575136048208,0.0,27.21903605486545,92.8357357882217,18.521220231023733,33.73452280893259,0.0,37.44484139953789,0.0,0.0,-0.9551237916350441,0.0,47.62376424605373,4.028666734833298,1.0955508244997563,0.6521739130434783,56,0,9,0,0,0,0,0,0,8,0,10,37,0,0,0,0,11.38439999999999,230.91689999999898,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0
LMGP01012103,354,kohlbacher,12.63455396736028,-4.645463421099476,12.63455396736028,0.04796610859006023,0.020063897222296272,804.1029999999995,725.4789999999998,803.5465050859999,320,0,0.30576580442008805,-0.7561173385699724,0.7561173385699724,0.30576580442008805,0.5714285714285714,1.0535714285714286,1.5892857142857142,4.523874158135324,1227.8809547676726,41.43053561740385,35.791230301032336,36.68565749203225,26.98731230577921,21.293015865279393,22.753609351959838,14.966058713901642,16.376883684395878,8.412737257772712,9.376838174141426,5.084525148239849,5.813158706451612,-2.8099999999999996,412155862348.9327,53.190000000000005,37.74929709323588,40.84147860868286,341.4252996519717,27.897662691470835,19.75852033493841,6.103966387748303,0.0,7.822697123132171,11.938610575903699,14.154122653074971,0.0,0.0,0.0,137.43668563261167,77.04985947511214,12.841643245852019,27.749897912544487,42.051785344545806,19.761307699035868,0.0,0.0,0.0,148.3678732456498,47.50841824748289,85.06428149567434,0.0,0.0,4.893411602752475,0.0,0.0,7.822697123132171,70.03402606882952,32.675342884098704,0.0,142.2639068579015,85.06428149567434,0.0,0.0,0.0,111.19,32.47215605129709,19.047534255827447,0.0,26.055407174877857,23.869430509459217,77.04985947511214,25.683286491704038,0.0,33.29505616169933,86.75971568138782,18.521220231023733,33.738439295649805,0.0,37.432513603949516,0.0,0.0,-0.9520995639535723,0.0,47.677129759916575,3.970203146757704,1.1060359799021855,0.6521739130434783,56,0,9,0,0,0,0,0,0,8,0,10,37,0,0,0,0,11.38439999999999,230.91689999999898,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0
LMGP01010813,498,kohlbacher,12.687779507953142,-4.634763237860498,12.687779507953142,0.037666971069481026,0.01964236851991462,838.2049999999997,749.5010000000002,837.624755406,338,0,0.3057658059606678,-0.7561173385699724,0.7561173385699724,0.3057658059606678,0.5344827586206896,0.9310344827586207,1.4137931034482758,4.390501310546547,1129.2470909561348,42.84474917977694,37.98398293538695,38.87841012638686,27.987312305779206,23.343526122496208,24.80411960917666,16.77260450220484,18.183429472699075,9.852029795351205,10.816130711719927,6.1671156930880375,6.895749251299801,-2.0300000000000002,1088513585466.8529,55.970000000000006,40.37970915390868,43.546184508645375,356.2239929773178,27.897662691470835,19.75852033493841,6.103966387748303,0.0,7.822697123132171,11.938610575903699,14.154122653074973,0.0,0.0,0.0,171.6096028437945,57.787394606334104,12.841643245852019,27.749897912544487,42.0517853445458,19.761307699035868,0.0,0.0,0.0,199.7344462290579,47.50841824748289,48.60816085467105,0.0,0.0,4.893411602752475,0.0,0.0,7.822697123132171,70.03402606882952,32.675342884098704,0.0,193.6304798413096,48.60816085467105,0.0,0.0,0.0,111.19000000000001,32.47215605129709,19.047534255827447,0.0,26.055407174877857,17.448608886533208,57.787394606334104,102.7331459668162,0.0,21.143015948031568,62.4556352540523,18.521220231023733,33.91405469632842,0.0,37.57947052465132,0.0,0.0,-0.8670785057772528,0.0,47.03354872447014,4.1695341642644825,1.142692618285106,0.7916666666666666,58,0,9,0,0,0,0,0,0,8,0,10,42,0,0,0,0,12.836599999999981,240.43289999999888,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18,0
LMGP01010818,468,kohlbacher,12.685395721105069,-4.636431293416053,12.685395721105069,0.03909248709613666,0.019676594385217995,836.1889999999997,749.5010000000002,835.609105342,336,0,0.3057658059606678,-0.7561173385699724,0.7561173385699724,0.3057658059606678,0.5517241379310345,0.9827586206896551,1.4655172413793103,4.402696068590213,1172.7084800177986,42.84474917977694,37.7244699113931,38.61889710239302,27.987312305779206,22.993356036757266,24.453949523437718,16.392177658073894,17.803002628568127,9.552220046897427,10.516320963266148,5.9747600419234965,6.70339360013526,-2.29,1088513585466.8529,55.71,40.133165680456074,43.29293447078462,355.5343899451335,27.897662691470835,19.75852033493841,6.103966387748303,0.0,7.822697123132171,11.938610575903699,14.154122653074973,0.0,0.0,0.0,170.91999981161027,57.787394606334104,12.841643245852019,27.749897912544487,42.0517853445458,19.761307699035868,0.0,0.0,0.0,186.89280298320588,47.50841824748289,60.76020106833881,0.0,0.0,4.893411602752475,0.0,0.0,7.822697123132171,70.03402606882952,32.675342884098704,0.0,180.78883659545758,60.76020106833881,0.0,0.0,0.0,111.19000000000001,32.47215605129709,19.047534255827447,0.0,26.055407174877857,17.448608886533208,70.62903785218613,77.04985947511214,0.0,21.143015948031568,74.60767546772006,18.521220231023733,33.903732863837085,0.0,37.57400744786242,0.0,0.0,-0.8713816028840546,0.0,48.15284710536458,4.075442102942439,1.1375743050997453,0.75,58,0,9,0,0,0,0,0,0,8,0,10,41,0,0,0,0,12.612599999999983,240.3388999999989,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16,0
LMGP01010821,450,kohlbacher,12.65150683221618,-4.647604132922226,12.65150683221618,0.04669694072331754,0.019724035488398243,834.1729999999998,749.5010000000002,833.593455278,334,0,0.3060811734392554,-0.7561173385699724,0.7561173385699724,0.3060811734392554,0.5517241379310345,0.9827586206896551,1.4310344827586208,4.476895316387992,1216.4584615445508,42.84474917977694,37.46495688739926,38.359384078399174,27.987312305779206,22.643185951018324,24.103779437698776,16.038624267480618,17.44944923797485,9.254488967308841,10.218589883677561,5.738659055227095,6.4672926134388575,-2.55,1088513585466.8529,55.45,39.88672856619964,43.039742426426635,354.84478691294925,27.897662691470835,19.75852033493841,6.103966387748303,0.0,7.822697123132171,11.938610575903699,14.154122653074973,0.0,0.0,0.0,176.65121840235201,51.36657298340809,12.841643245852019,27.749897912544487,42.0517853445458,19.761307699035868,0.0,0.0,0.0,174.05115973735386,47.50841824748289,72.91224128200658,0.0,0.0,4.893411602752475,0.0,0.0,7.822697123132171,70.03402606882952,32.675342884098704,0.0,167.94719334960556,72.91224128200658,0.0,0.0,0.0,111.19000000000001,32.47215605129709,19.047534255827447,0.0,26.055407174877857,17.448608886533208,57.787394606334104,77.04985947511214,0.0,33.29505616169933,74.60767546772006,18.521220231023733,33.81809923283611,0.0,37.52185409616361,0.0,0.0,-0.9338044423902274,0.0,49.43297168141868,4.021019916491628,1.112081737702416,0.7083333333333334,58,0,9,0,0,0,0,0,0,8,0,10,40,0,0,0,0,12.388599999999984,240.2448999999989,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,0
LMGP01010913,402,kohlbacher,12.647331484993957,-4.651779480144447,12.647331484993957,0.049970254406089154,0.01979000273243723,832.1569999999998,749.5010000000002,831.577805214,332,0,0.3060811734392554,-0.7561173385699724,0.7561173385699724,0.3060811734392554,0.5517241379310345,1.0172413793103448,1.5344827586206897,4.5159997292523775,1260.4877228169194,42.84474917977694,37.20544386340543,38.099871054405334,27.987312305779206,22.293015865279386,23.753609351959838,15.673165495088186,17.083990465582417,8.91273725777271,9.876838174141426,5.4380785388331185,6.166712097044884,-2.8099999999999996,1088513585466.8529,55.19,39.64039907347099,42.78660912523496,354.155183880765,27.897662691470835,19.75852033493841,6.103966387748303,0.0,7.822697123132171,11.938610575903699,14.154122653074973,0.0,0.0,0.0,150.2783288784637,77.04985947511214,12.841643245852019,27.749897912544487,42.0517853445458,19.761307699035868,0.0,0.0,0.0,161.20951649150183,47.50841824748289,85.06428149567434,0.0,0.0,4.893411602752475,0.0,0.0,7.822697123132171,70.03402606882952,32.675342884098704,0.0,155.10555010375353,85.06428149567434,0.0,0.0,0.0,111.19000000000001,32.47215605129709,19.047534255827447,0.0,26.055407174877857,23.86943050945922,70.62903785218613,44.94575136048208,0.0,33.29505616169933,86.75971568138782,18.521220231023733,33.788682659347245,0.0,37.504863288730206,0.0,0.0,-0.9497505245267863,0.0,50.53793427651214,3.989737492223451,1.1007550299359767,0.6666666666666666,58,0,9,0,0,0,0,0,0,8,0,10,39,0,0,0,0,12.164599999999986,240.15089999999896,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0
LMGP01010947,360,kohlbacher,12.644403233566166,-4.6547077315722385,12.644403233566166,0.052354041254161654,0.019881712841972952,830.141,749.5010000000002,829.56215515,330,0,0.3060811734392554,-0.7561173385699724,0.7561173385699724,0.3060811734392554,0.5517241379310345,1.0172413793103448,1.5344827586206897,4.542332096140054,1304.7875334542189,42.84474917977694,36.94593083941159,37.840358030411494,27.987312305779206,21.942845779540445,23.403439266220897,15.319612104494917,16.73043707498915,8.601569451415287,9.565670367784003,5.178765962804924,5.907399521016688,-3.0699999999999994,1088513585466.8529,54.92999999999999,39.394178484592004,42.53353532983208,353.4655808485807,27.897662691470835,19.75852033493841,6.103966387748303,0.0,7.822697123132171,11.938610575903699,14.154122653074973,0.0,0.0,0.0,143.16790422335342,83.47068109803816,12.841643245852019,27.749897912544487,42.0517853445458,19.761307699035868,0.0,0.0,0.0,148.3678732456498,47.50841824748289,97.2163217093421,0.0,0.0,4.893411602752475,0.0,0.0,7.822697123132171,70.03402606882952,32.675342884098704,0.0,142.2639068579015,97.2163217093421,0.0,0.0,0.0,111.19000000000001,32.47215605129709,19.047534255827447,0.0,26.055407174877857,23.86943050945922,77.04985947511214,25.683286491704038,0.0,33.29505616169933,98.91175589505558,18.521220231023733,33.76896819603057,0.0,37.493790395461346,0.0,0.0,-0.9594546403134365,0.0,51.624568770722455,3.9519624272321368,1.092387073089156,0.625,58,0,9,0,0,0,0,0,0,8,0,10,38,0,0,0,0,11.940599999999986,240.05689999999896,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0
LMGP01012119,354,kohlbacher,12.656842977404066,-4.666380789493989,12.656842977404066,0.059724816709155526,0.019844601727062573,854.1629999999997,773.5229999999997,853.5621551499999,338,0,0.3057773619554231,-0.7561173385699724,0.7561173385699724,0.3057773619554231,0.5333333333333333,0.9666666666666667,1.4166666666666667,4.600457436894945,1427.3847863332933,44.25896274215003,37.841118353796986,38.7355455447969,28.98731230577921,22.24250560806257,23.703099094743013,15.319612104494926,16.73043707498916,8.47923383870044,9.443334755069152,5.023195401957002,5.751828960168768,-3.589999999999999,2873657184707.5557,56.41000000000001,40.79717539304901,43.974891550847545,364.81625901300544,27.897662691470835,19.75852033493841,6.103966387748303,0.0,7.822697123132171,11.938610575903699,14.154122653074971,0.0,0.0,0.0,148.2095197819109,89.89150272096417,12.841643245852019,27.749897912544487,42.051785344545806,19.761307699035868,0.0,0.0,0.0,135.52622999979778,47.50841824748289,121.52040213667762,0.0,0.0,4.893411602752475,0.0,0.0,7.822697123132171,70.03402606882952,32.675342884098704,0.0,129.42226361204948,121.52040213667762,0.0,0.0,0.0,111.19,32.47215605129709,19.047534255827447,0.0,26.055407174877857,30.290252132385227,64.20821622926012,19.26246486877803,0.0,39.37107626853321,117.13981621555722,18.521220231023733,33.73180455650934,0.0,37.50143390304458,0.0,0.0,-1.0131437139321782,0.0,56.78908154845864,3.8948642843458376,1.068181643796001,0.56,60,0,9,0,0,0,0,0,0,8,0,10,38,0,0,0,0,12.272799999999986,249.10289999999895,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0
LMGP01011119,342,kohlbacher,12.658755130627329,-4.675828582383262,12.658755130627329,0.06520577847550002,0.026089695350095768,878.1849999999998,797.5449999999996,877.5621551499999,346,0,0.306081173439267,-0.7561173385699724,0.7561173385699724,0.306081173439267,0.4838709677419355,0.8064516129032258,1.1451612903225807,4.625982669240599,1551.6902426135287,45.673176304523125,38.73630586818239,39.630733059182305,29.98731230577921,22.542165436584686,24.00275892326513,15.292738650957256,16.70356362145149,8.381693010658076,9.345793927026786,4.938790954074135,5.667424512285902,-4.1099999999999985,7583655829420.361,57.89000000000001,42.203513170373256,45.418064535470336,376.16693717743016,27.897662691470835,19.75852033493841,6.103966387748303,0.0,7.822697123132171,11.938610575903699,14.154122653074971,0.0,0.0,0.0,159.6719569633944,89.89150272096417,12.841643245852019,27.749897912544487,42.051785344545806,19.761307699035868,0.0,0.0,0.0,122.68458675394574,47.50841824748289,145.82448256401315,0.0,0.0,4.893411602752475,0.0,0.0,7.822697123132171,70.03402606882952,32.675342884098704,0.0,116.58062036619744,145.82448256401315,0.0,0.0,0.0,111.19,32.47215605129709,19.047534255827447,0.0,26.055407174877857,23.869430509459217,77.04985947511214,0.0,0.0,45.44709637536709,135.36787653605887,18.521220231023733,33.717102341824656,0.0,37.51978323614756,0.0,0.0,-1.0491719867592932,0.0,61.955165725541846,3.7790235577024247,1.0503193477650332,0.5,62,0,9,0,0,0,0,0,0,8,0,10,38,0,0,0,0,12.604999999999983,258.14889999999906,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
